id,replaces,unit,difficulty,cognitive,question,choices,answer1based,answerFeedback,allChoiceFeedback,takeaway,material,context,scope,sources
920166,910166,9,2,2,심흥택이 ‘본군 소속 독도’라고 쓴 뜻은 무엇인가요?,"[""독도는 일본 오키군에 속한다"", ""독도는 울도군에 속한다"", ""독도의 소속을 모른다""]",2,자신이 맡은 군의 섬으로 표현했으므로 울도군 소속이라는 인식이 드러나요.,"[""그것은 보고 작성자의 ‘본군 소속’ 표현과 맞지 않아요."", ""자신이 맡은 군의 섬으로 표현했으므로 울도군 소속이라는 인식이 드러나요."", ""‘본군 소속’은 독도가 자신이 맡은 울도군에 속한다고 밝힌 표현이에요. 소속을 모른다는 뜻이 아니에요.""]",심흥택 보고의 ‘본군 소속 독도’는 독도를 울도군에 속한 섬으로 인식했음을 보여줘요.,,,,https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp
920167,910167,9,3,3,심흥택의 울도군 소속 인식이 직접 드러나는 구절은 무엇인가요?,"[""일본 관리가 찾아왔다"", ""이렇게 보고한다"", ""본군 소속 독도""]",3,‘본군 소속’이 섬의 행정 소속을 밝히는 표현이에요.,"[""방문 사실은 말하지만 그 구절만으로는 심흥택의 소속 인식이 드러나지 않아요."", ""보고 행위를 나타낼 뿐 어느 군에 속하는지는 말하지 않아요."", ""‘본군 소속’이 섬의 행정 소속을 밝히는 표현이에요.""]",심흥택 보고의 ‘본군 소속 독도’는 독도를 울도군에 속한 섬으로 인식했음을 보여줘요.,보고 내용의 짧은 발췌: ‘본군 소속 독도’. 여기서 본군은 작성자 심흥택이 맡은 울도군이에요.,,,https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp
920168,910168,9,4,3,‘본군 소속 독도’라는 구절로 가장 직접 확인할 수 있는 내용은 무엇인가요?,"[""1906년 울도군수가 독도를 자기 군의 섬으로 적었다"", ""1906년 일본 관리가 독도를 울도군 소속이라고 승인했다"", ""1906년 독도가 새로 울도군에 편입되었다고 적었다""]",1,문서의 작성자·시기·소속 표현을 모두 반영한 설명이에요.,"[""문서의 작성자·시기·소속 표현을 모두 반영한 설명이에요."", ""‘본군 소속’은 일본 관리의 승인이 아니라 심흥택의 표현이에요."", ""소속을 표현한 구절만으로 그때 새 편입이 이루어졌다고 읽을 수는 없어요.""]",심흥택 보고의 ‘본군 소속 독도’는 독도를 울도군에 속한 섬으로 인식했음을 보여줘요.,작성자: 대한제국 울도군수 심흥택. 시기: 1906년. 해당 표현: 본군 소속 독도.,,,https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp
920169,910169,9,1,1,1906년 심흥택에게 독도의 일본 소속을 주장한 쪽은 누구인가요?,"[""대한제국 황제"", ""방문한 일본 관리들"", ""울도군수 자신""]",2,보고에는 일본 관리에게 들은 주장으로 적혀 있어요.,"[""이 주장은 황제의 명령이 아니라 방문한 일본 관리들의 발언으로 전해져요."", ""보고에는 일본 관리에게 들은 주장으로 적혀 있어요."", ""심흥택은 남의 주장을 보고한 것이며 자신의 결론으로 승인한 것은 아니에요.""]","심흥택 보고에 일본 관리의 주장이 적혀 있어도, 보고자가 그 주장에 동의했다는 뜻은 아니에요.",,"심흥택은 독도를 ‘본군 소속’이라고 적은 뒤, 일본 관리들에게 들은 주장을 보고했어요.",,https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp
920170,910170,9,2,2,심흥택이 일본 관리의 주장을 보고서에 적은 것은 무엇을 한 것인가요?,"[""자기 군이 일본에 속한다고 승인했다"", ""일본 관리에게 같은 명령을 내렸다"", ""자신이 들은 발언을 상부에 전달했다""]",3,보고자는 들은 주장을 전달하면서 독도를 본군 소속으로 표현했어요.,"[""남의 발언 전달을 자기 관할권의 포기로 바꿀 수는 없어요."", ""문서는 상부에 보낸 보고이며 방문자들에게 내린 명령이 아니에요."", ""보고자는 들은 주장을 전달하면서 독도를 본군 소속으로 표현했어요.""]","심흥택 보고에 일본 관리의 주장이 적혀 있어도, 보고자가 그 주장에 동의했다는 뜻은 아니에요.",,이 문항은 심흥택이 일본 관리의 주장을 보고서에 옮긴 상황을 다뤄요.,,https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp
920171,910171,9,3,3,두 문장에서 일본 관리의 주장에 해당하는 것은 무엇인가요?,"[""A: 본군 소속 독도"", ""B: 독도가 일본 영토가 되었다는 말""]",2,B가 일본 관리들에게 들은 주장으로 구분되어 있어요.,"[""A는 심흥택이 자기 관할 군과 독도의 관계를 표현한 말이에요."", ""B가 일본 관리들에게 들은 주장으로 구분되어 있어요.""]","심흥택 보고에 일본 관리의 주장이 적혀 있어도, 보고자가 그 주장에 동의했다는 뜻은 아니에요.","A — 심흥택의 표현: 본군 소속 독도.
B — 심흥택이 전달한 일본 관리들의 주장: 독도가 일본 영토가 되었다.",,,https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp
920172,910172,9,4,4,심흥택 보고를 ‘대한제국이 일본의 주장을 인정한 문서’라고 소개하면 어떤 오류인가요?,"[""일본 관리의 발언과 심흥택의 입장을 혼동했다"", ""1900년 칙령을 1906년 보고보다 나중에 놓았다"", ""울도군수와 관찰사의 직책만 바꾸어 적었다""]",1,심흥택은 들은 말을 보고했으며 독도를 자기 군 소속으로 표현했어요.,"[""심흥택은 들은 말을 보고했으며 독도를 자기 군 소속으로 표현했어요."", ""질문의 오류는 연표 순서가 아니라 누구의 주장을 말하는지 잘못 읽은 것이에요."", ""질문에서 잘못된 부분은 직책 이름 교체가 아니라 인용을 승인으로 바꾼 것이에요.""]","심흥택 보고에 일본 관리의 주장이 적혀 있어도, 보고자가 그 주장에 동의했다는 뜻은 아니에요.",심흥택은 독도를 ‘본군 소속’으로 적었고 일본 관리들의 주장을 상부에 보고했어요. 뒤의 지령 제3호는 일본의 주장을 받아들이지 않고 조사를 지시했어요.,,,https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp
920173,910173,9,1,1,1906년 일본의 독도 주장을 부인한 지령은 무엇인가요?,"[""대한제국 칙령 제41호"", ""울릉도 도해금지령"", ""지령 제3호"", ""태정관지령""]",3,1906년 지령 제3호는 보고를 받은 뒤 주장을 부인하고 조사를 지시했어요.,"[""칙령 제41호는 1900년 행정 개편 문서예요."", ""이는 1696년 일본 에도 막부의 명령으로 이 대응 문서와 달라요."", ""1906년 지령 제3호는 보고를 받은 뒤 주장을 부인하고 조사를 지시했어요."", ""태정관지령은 1877년 일본의 문서예요.""]",1906년 대한제국 지령 제3호는 일본의 독도 주장을 부인하고 상황을 더 조사해 보고하도록 했어요.,,,,https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp
920174,910174,9,2,2,지령 제3호는 일본의 독도 소속 주장을 어떻게 대했나요?,"[""그대로 인정했다"", ""사실이 아니라고 부인했다"", ""보고를 받지 않았다고 했다""]",2,역문은 일본 영토라는 주장을 받아들이지 않는 내용을 담고 있어요.,"[""지령은 주장 부인과 조사를 지시하므로 인정했다는 설명과 반대예요."", ""역문은 일본 영토라는 주장을 받아들이지 않는 내용을 담고 있어요."", ""지령은 받은 보고에 대한 답으로 제시돼요.""]",1906년 대한제국 지령 제3호는 일본의 독도 주장을 부인하고 상황을 더 조사해 보고하도록 했어요.,,,,https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp
920175,910175,9,3,3,지령 제3호가 관리에게 추가로 하도록 한 일은 무엇인가요?,"[""일본의 주장을 승인하는 서류를 작성"", ""기존 보고를 없애고 기록을 남기지 않기"", ""섬의 상황과 일본인의 행동을 다시 조사해 보고""]",3,역문은 상황과 행동을 더 조사해 다시 보고하라고 지시해요.,"[""일본 주장을 부인한 지령의 내용과 반대예요."", ""다시 보고하라는 지시이지 기록을 없애라는 명령이 아니에요."", ""역문은 상황과 행동을 더 조사해 다시 보고하라고 지시해요.""]",1906년 대한제국 지령 제3호는 일본의 독도 주장을 부인하고 상황을 더 조사해 보고하도록 했어요.,"지령 제3호 역문 요약: 일본 영토라는 주장은 근거 없으므로, 섬의 형편과 일본인의 행동을 다시 조사해 보고하라.",,,https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp
920176,910176,9,4,3,심흥택 보고와 지령 제3호를 연결하면 어떤 행정 대응이 보이나요?,"[""현지 보고를 받고 일본 주장을 부인하며 추가 조사를 지시"", ""현지 보고를 받은 즉시 일본의 편입 주장을 승인"", ""관할 구역에 대한 보고 자체를 금지""]",1,보고와 답변을 함께 보면 상황 전달 뒤의 대응까지 확인할 수 있어요.,"[""보고와 답변을 함께 보면 상황 전달 뒤의 대응까지 확인할 수 있어요."", ""지령은 승인하지 않고 부인하며 재조사를 지시해요."", ""오히려 다시 조사해 보고하도록 요구했어요.""]",1906년 대한제국 지령 제3호는 일본의 독도 주장을 부인하고 상황을 더 조사해 보고하도록 했어요.,1906년: 울도군수가 일본 관리들의 독도 관련 발언을 보고함 → 대한제국 지령 제3호가 그 주장을 부인하고 추가 조사·보고를 요구함.,,,https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp
920177,910177,9,1,1,칙령 제41호와 심흥택의 독도 보고 중 먼저 나온 것은 무엇인가요?,"[""칙령 제41호"", ""심흥택의 보고""]",1,"칙령은 1900년, 심흥택의 보고는 1906년이므로 칙령이 먼저예요.","[""칙령은 1900년, 심흥택의 보고는 1906년이므로 칙령이 먼저예요."", ""1906년 보고는 1900년 칙령보다 나중이에요.""]",1900년 칙령은 울도 행정을 정했고 1906년 보고와 지령은 독도 관련 상황에 대한 대응을 보여줘요.,,,,https://dokdo.mofa.go.kr/kor/pds/part02_view02.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp
920178,910178,9,2,2,울도 행정 개편 뒤 독도 상황을 보고한 문서는 무엇인가요?,"[""칙령 제41호"", ""심흥택 보고"", ""태정관지령""]",2,심흥택은 1906년 독도와 관련해 들은 상황을 상부에 보고했어요. 1900년 행정 개편 뒤의 현지 보고에 해당해요.,"[""칙령 제41호는 앞서 1900년 행정 체계를 정한 명령이에요. 뒤의 현지 보고는 심흥택 보고예요."", ""심흥택은 1906년 독도와 관련해 들은 상황을 상부에 보고했어요. 1900년 행정 개편 뒤의 현지 보고에 해당해요."", ""태정관지령은 1877년 일본의 지시예요. 1906년 울도군수의 현지 보고와는 다른 문서예요.""]",1900년 칙령은 울도 행정을 정했고 1906년 보고와 지령은 독도 관련 상황에 대한 대응을 보여줘요.,,1900년 칙령 제41호는 울도의 행정 체계를 정했어요. 그 뒤 1906년에는 현지 상황을 알리는 보고가 나왔어요.,,https://dokdo.mofa.go.kr/kor/pds/part02_view02.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp
920179,910179,9,3,3,세 자료를 오래된 것부터 놓은 순서는 무엇인가요?,"[""지령 제3호 → 1900년 칙령 → 심흥택 보고"", ""심흥택 보고 → 지령 제3호 → 1900년 칙령"", ""1900년 칙령 → 1906년 심흥택 보고 → 지령 제3호""]",3,"행정 개편 뒤 현지 보고가 있었고, 그 보고에 대한 지령이 이어졌어요.","[""1906년의 응답을 1900년보다 앞에 놓았어요."", ""1900년 칙령은 두 1906년 문서보다 앞서요."", ""행정 개편 뒤 현지 보고가 있었고, 그 보고에 대한 지령이 이어졌어요.""]",1900년 칙령은 울도 행정을 정했고 1906년 보고와 지령은 독도 관련 상황에 대한 대응을 보여줘요.,"1900년: 칙령 제41호.
1906년: 심흥택의 독도 보고와 이에 대한 지령 제3호.",,,https://dokdo.mofa.go.kr/kor/pds/part02_view02.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp
920180,910180,9,4,4,세 자료를 함께 설명할 때 각 문서의 역할을 구분한 것은 무엇인가요?,"[""칙령: 행정 개편 / 보고: 상황 전달 / 지령: 대응 지시"", ""칙령: 현지 보고 / 보고: 황제의 명령 / 지령: 지도"", ""칙령: 대응 지시 / 보고: 행정 이름 변경 / 지령: 현지 보고""]",1,세 자료의 실제 역할을 순서대로 나누었어요.,"[""세 자료의 실제 역할을 순서대로 나누었어요."", ""문서 종류와 기능이 모두 잘못 짝지어졌어요."", ""세 문서가 맡은 일을 서로 바꾸었어요.""]",1900년 칙령은 울도 행정을 정했고 1906년 보고와 지령은 독도 관련 상황에 대한 대응을 보여줘요.,자료 카드: 1900년 칙령 제41호 — 울도 행정 개편 / 1906년 심흥택 보고 — 현지 상황 보고 / 지령 제3호 — 주장 부인과 추가 조사 지시.,,,https://dokdo.mofa.go.kr/kor/pds/part02_view02.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view04.jsp | https://dokdo.mofa.go.kr/kor/pds/part02_view05.jsp
920181,910181,10,1,1,독도의 천장굴은 어느 큰 섬에 있나요?,"[""서도"", ""동도""]",2,천장굴은 동도 중앙에 있는 함몰 지형으로 소개돼요.,"[""서도 물골과 달리 천장굴은 동도에 있어요."", ""천장굴은 동도 중앙에 있는 함몰 지형으로 소개돼요.""]",천장굴은 동도 중앙에 있는 우물처럼 깊게 패인 함몰 지형이에요.,,,,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=21978541-1e2d-4dd8-83fd-92ce4f55dec6 | https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
920182,910182,10,2,2,천장굴의 전체 모습을 가장 가깝게 설명한 것은 무엇인가요?,"[""문처럼 뚫린 바위 아치"", ""우물처럼 깊게 패인 곳"", ""바다와 나란한 모래 언덕""]",2,중앙이 깊게 패인 함몰 지형이라는 설명이 천장굴의 특징이에요.,"[""아치 형태는 독립문바위와 연결되는 설명이에요."", ""중앙이 깊게 패인 함몰 지형이라는 설명이 천장굴의 특징이에요."", ""천장굴은 모래가 쌓인 언덕이 아니라 암반의 함몰 지형이에요.""]",천장굴은 동도 중앙에 있는 우물처럼 깊게 패인 함몰 지형이에요.,,,,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=21978541-1e2d-4dd8-83fd-92ce4f55dec6 | https://www.dokdo.re.kr/home/cms/cmsCont.do?cntnts_sn=65
